,Unnamed: 0,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,id
97354,97354.0,Male,Loyal Customer,51.0,Business travel,Business,209.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,satisfied,16971
48017,48017.0,Female,disloyal Customer,43.0,Business travel,Eco,1346.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,5.0,0.0,4.0,neutral or dissatisfied,30507
3030,3030.0,Male,Loyal Customer,42.0,Business travel,Business,3869.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,satisfied,125236
35876,35876.0,Male,Loyal Customer,19.0,Personal Travel,Eco,2475.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,5.0,2.0,41.0,87.0,neutral or dissatisfied,74962
80835,80835.0,Female,Loyal Customer,45.0,Business travel,Eco,442.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,neutral or dissatisfied,88387
28856,28856.0,Female,Loyal Customer,62.0,Personal Travel,Eco,1024.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,satisfied,60345
43944,43944.0,Female,disloyal Customer,29.0,Business travel,Business,1267.0,4.0,5.0,5.0,4.0,5.0,,2.0,4.0,5.0,5.0,4.0,2.0,3.0,2.0,152.0,146.0,satisfied,128813
48971,48971.0,Male,Loyal Customer,58.0,Business travel,Business,2611.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,22.0,neutral or dissatisfied,70598
102505,102505.0,Female,Loyal Customer,59.0,Business travel,Business,544.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,satisfied,123871
38085,38085.0,Male,Loyal Customer,37.0,Personal Travel,Eco,337.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0,0.0,0.0,neutral or dissatisfied,116131
66980,66980.0,Female,disloyal Customer,26.0,Business travel,Business,407.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,0.0,0.0,satisfied,113537
68415,68415.0,Male,Loyal Customer,18.0,Personal Travel,Eco,817.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,0.0,0.0,neutral or dissatisfied,22999
83081,83081.0,Male,Loyal Customer,36.0,Business travel,Business,2354.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,407.0,409.0,satisfied,3177
33222,33222.0,Male,Loyal Customer,31.0,Business travel,Business,1014.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,satisfied,31087
6616,6616.0,Male,disloyal Customer,36.0,Business travel,Eco,391.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,45810
56019,56019.0,Male,disloyal Customer,43.0,Business travel,Eco,109.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,8.0,3.0,neutral or dissatisfied,49104
26082,26082.0,Female,Loyal Customer,30.0,Personal Travel,Eco,239.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,5.0,5.0,2.0,14.0,0.0,neutral or dissatisfied,15098
42510,42510.0,Female,disloyal Customer,22.0,Business travel,Business,337.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,,4.0,201.0,200.0,satisfied,129717
102562,102562.0,Male,Loyal Customer,55.0,Personal Travel,Eco,1605.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,0.0,0.0,neutral or dissatisfied,60733
33581,33581.0,Female,disloyal Customer,29.0,Business travel,Eco,507.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,66.0,60.0,neutral or dissatisfied,93929
7597,7597.0,Male,Loyal Customer,41.0,Business travel,Business,3303.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,171.0,183.0,satisfied,10415
42045,42045.0,Female,Loyal Customer,38.0,Personal Travel,Eco,1044.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,5.0,12.0,12.0,neutral or dissatisfied,104053
101148,101148.0,Female,Loyal Customer,33.0,Personal Travel,Eco Plus,491.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,neutral or dissatisfied,6201
44648,44648.0,Female,Loyal Customer,26.0,Business travel,Eco,1086.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,neutral or dissatisfied,90084
12190,12190.0,Female,disloyal Customer,20.0,Business travel,Eco,397.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,neutral or dissatisfied,24708
52612,52612.0,Male,Loyal Customer,50.0,Business travel,Business,2441.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,satisfied,56414
51571,51571.0,Male,Loyal Customer,36.0,Business travel,Business,2133.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,68.0,57.0,neutral or dissatisfied,63586
42946,42946.0,Female,disloyal Customer,38.0,Business travel,Eco,109.0,2.0,0.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,0.0,0.0,neutral or dissatisfied,49838
33074,33074.0,Male,disloyal Customer,37.0,Business travel,Eco,177.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,0.0,0.0,neutral or dissatisfied,19473
37081,37081.0,Female,Loyal Customer,26.0,Business travel,Business,2454.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,0.0,2.0,satisfied,72330
89285,89285.0,Female,disloyal Customer,38.0,Business travel,Business,550.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,neutral or dissatisfied,70167
69039,69039.0,Male,Loyal Customer,36.0,Personal Travel,Eco,997.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,5.0,1.0,0.0,4.0,neutral or dissatisfied,110824
12969,12969.0,Male,Loyal Customer,40.0,Personal Travel,Eco,2399.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0,neutral or dissatisfied,62805
87009,87009.0,Male,Loyal Customer,69.0,Business travel,Business,1560.0,2.0,5.0,1.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,15.0,14.0,neutral or dissatisfied,104171
29154,29154.0,Male,Loyal Customer,28.0,Personal Travel,Eco Plus,744.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,4.0,0.0,0.0,neutral or dissatisfied,11930
39939,39939.0,Male,Loyal Customer,67.0,Personal Travel,Eco,199.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,satisfied,43912
94775,94775.0,Female,disloyal Customer,24.0,Business travel,Eco,347.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,0.0,3.0,neutral or dissatisfied,40226
67212,67212.0,,Loyal Customer,29.0,Personal Travel,Eco,2342.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,0.0,25.0,neutral or dissatisfied,38713
29044,29044.0,Male,Loyal Customer,53.0,Business travel,Eco,1201.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,1.0,3.0,0.0,neutral or dissatisfied,14998
61650,61650.0,Female,Loyal Customer,48.0,Business travel,Business,3145.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0,satisfied,83340
72843,72843.0,Female,Loyal Customer,38.0,Business travel,Business,301.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,127.0,116.0,neutral or dissatisfied,30797
88442,88442.0,Female,Loyal Customer,44.0,Business travel,Business,761.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,18.0,18.0,satisfied,66585
47069,47069.0,Male,Loyal Customer,47.0,Personal Travel,Eco,1208.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,2.0,4.0,4.0,2.0,,0.0,0.0,neutral or dissatisfied,53045
4254,4254.0,Female,Loyal Customer,49.0,Business travel,Business,2968.0,4.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,13.0,26.0,satisfied,119565
58913,58913.0,Male,Loyal Customer,26.0,Personal Travel,Eco,488.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,2.0,neutral or dissatisfied,82495
12824,12824.0,Male,Loyal Customer,57.0,Business travel,Business,2636.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,satisfied,122339
35552,35552.0,Female,Loyal Customer,49.0,Business travel,Business,3766.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,satisfied,103189
75325,75325.0,Male,Loyal Customer,52.0,Business travel,Business,3176.0,0.0,4.0,0.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,13.0,8.0,satisfied,48748
30415,30415.0,Male,disloyal Customer,66.0,Business travel,Business,407.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,neutral or dissatisfied,113211
13011,13011.0,Male,Loyal Customer,43.0,Business travel,Business,2773.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,satisfied,4313
33781,33781.0,Female,Loyal Customer,26.0,Business travel,Business,1732.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,2.0,satisfied,8853
32271,32271.0,Female,Loyal Customer,28.0,Business travel,Business,1909.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,0.0,0.0,satisfied,31312
71529,71529.0,Female,Loyal Customer,63.0,Personal Travel,Eco,283.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,1.0,neutral or dissatisfied,99493
16878,16878.0,Female,Loyal Customer,36.0,Business travel,Business,944.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,4.0,satisfied,35239
34108,34108.0,Female,Loyal Customer,45.0,Business travel,Business,3518.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,satisfied,72163
24724,24724.0,Female,Loyal Customer,57.0,Personal Travel,Eco,125.0,4.0,1.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,0.0,neutral or dissatisfied,46714
12572,12572.0,Female,Loyal Customer,43.0,Business travel,Eco,151.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,neutral or dissatisfied,89403
35142,35142.0,Male,Loyal Customer,25.0,Business travel,Business,1536.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,neutral or dissatisfied,12540
91258,91258.0,Male,Loyal Customer,14.0,Personal Travel,Eco,641.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,neutral or dissatisfied,2441
82699,82699.0,Female,Loyal Customer,57.0,Business travel,Business,3926.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0.0,0.0,satisfied,22237
35833,35833.0,Male,Loyal Customer,42.0,Business travel,Eco Plus,125.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,4.0,5.0,16.0,22.0,satisfied,46752
53550,53550.0,Male,Loyal Customer,41.0,Business travel,Eco,1009.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,neutral or dissatisfied,117704
11983,11983.0,Female,Loyal Customer,27.0,Personal Travel,Eco,599.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,2.0,3.0,5.0,0.0,1.0,neutral or dissatisfied,3793
48537,48537.0,Male,Loyal Customer,47.0,Business travel,Business,1718.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,0.0,0.0,satisfied,118551
9150,9150.0,Male,Loyal Customer,32.0,Personal Travel,Eco,911.0,3.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,neutral or dissatisfied,23636
76618,76618.0,Female,Loyal Customer,41.0,Personal Travel,Eco,1120.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,neutral or dissatisfied,71644
7988,7988.0,Male,Loyal Customer,43.0,Business travel,Business,937.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0,satisfied,27436
232,232.0,Male,Loyal Customer,60.0,Business travel,Business,1833.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,satisfied,38913
19257,19257.0,Male,Loyal Customer,45.0,Personal Travel,Eco,545.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,neutral or dissatisfied,88577
91298,91298.0,Male,Loyal Customer,28.0,Business travel,Business,1820.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,0.0,0.0,satisfied,90622
33807,33807.0,Female,Loyal Customer,54.0,Business travel,Business,3733.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,9.0,9.0,satisfied,54349
90247,90247.0,Female,Loyal Customer,48.0,Business travel,Business,895.0,1.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,12.0,satisfied,112139
99122,99122.0,Female,Loyal Customer,65.0,Business travel,Eco Plus,363.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,30.0,14.0,neutral or dissatisfied,20756
56994,56994.0,Male,Loyal Customer,45.0,Personal Travel,Eco,628.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,5.0,1.0,4.0,3.0,1.0,4.0,5.0,0.0,0.0,neutral or dissatisfied,31215
24143,24143.0,Female,Loyal Customer,12.0,Personal Travel,Eco,533.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,4.0,1.0,0.0,4.0,neutral or dissatisfied,103957
46553,46553.0,Male,Loyal Customer,30.0,Business travel,Business,1050.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,5.0,0.0,0.0,satisfied,28978
98405,98405.0,Female,Loyal Customer,46.0,Business travel,Business,2699.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,satisfied,69812
92841,92841.0,Male,Loyal Customer,58.0,Business travel,,1936.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,0.0,satisfied,10141
49971,49971.0,Female,Loyal Customer,39.0,Business travel,Business,2581.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,72111
3612,3612.0,Male,Loyal Customer,47.0,Business travel,Business,666.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,satisfied,85763
57756,57756.0,Female,Loyal Customer,8.0,Personal Travel,Eco,997.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,5.0,5.0,4.0,42.0,54.0,neutral or dissatisfied,35871
86000,86000.0,Male,Loyal Customer,58.0,Business travel,Business,349.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0,satisfied,100634
32609,32609.0,Male,Loyal Customer,54.0,Business travel,Business,3790.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0,satisfied,71364
7536,7536.0,Male,Loyal Customer,46.0,Business travel,Business,3567.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,13.0,17.0,neutral or dissatisfied,31674
17851,17851.0,Male,Loyal Customer,61.0,Business travel,Eco,295.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,10857
46151,46151.0,Female,Loyal Customer,55.0,Business travel,Business,1670.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,satisfied,83872
86232,86232.0,Female,Loyal Customer,24.0,Personal Travel,Eco,1069.0,3.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,neutral or dissatisfied,37611
28072,28072.0,Female,Loyal Customer,53.0,Business travel,Business,2457.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0,satisfied,4632
78503,78503.0,Male,Loyal Customer,57.0,Personal Travel,Eco Plus,954.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,11.0,neutral or dissatisfied,47236
47063,47063.0,Male,Loyal Customer,17.0,Personal Travel,Eco,597.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,neutral or dissatisfied,75910
100720,100720.0,Male,Loyal Customer,39.0,Business travel,Business,3292.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,3.0,0.0,0.0,satisfied,13504
20870,20870.0,Male,Loyal Customer,36.0,Personal Travel,Eco,312.0,1.0,4.0,1.0,2.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,neutral or dissatisfied,11155
12150,12150.0,Female,Loyal Customer,12.0,Personal Travel,Eco Plus,589.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,neutral or dissatisfied,53253
54899,54899.0,Male,Loyal Customer,53.0,Business travel,Business,226.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,satisfied,113228
93864,93864.0,Male,Loyal Customer,31.0,Personal Travel,Eco,1208.0,3.0,1.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,1.0,3.0,4.0,4.0,5.0,0.0,7.0,neutral or dissatisfied,53050
46680,46680.0,Female,disloyal Customer,27.0,Personal Travel,Eco,270.0,2.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,13.0,1.0,neutral or dissatisfied,91004
40931,40931.0,Female,Loyal Customer,31.0,Business travel,Business,845.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,,2.0,0.0,0.0,satisfied,48472
94509,94509.0,Female,disloyal Customer,25.0,Business travel,Eco,618.0,5.0,0.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,1.0,4.0,0.0,satisfied,40004
22743,22743.0,Male,Loyal Customer,51.0,Business travel,Business,315.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,neutral or dissatisfied,14864
49111,49111.0,Male,Loyal Customer,58.0,Business travel,Business,594.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,42.0,35.0,satisfied,90761
9864,9864.0,Female,Loyal Customer,31.0,Business travel,Business,2290.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,9.0,0.0,neutral or dissatisfied,19330
98818,98818.0,Female,Loyal Customer,68.0,Personal Travel,Eco,1440.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,213.0,186.0,neutral or dissatisfied,71993
76163,76163.0,Female,Loyal Customer,59.0,Business travel,Business,3560.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,6.0,0.0,satisfied,99215
32176,32176.0,Male,Loyal Customer,41.0,Personal Travel,Eco,73.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,5.0,5.0,4.0,2.0,0.0,0.0,neutral or dissatisfied,46715
73999,73999.0,Female,Loyal Customer,40.0,Business travel,Business,1671.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,0.0,satisfied,124617
29971,29971.0,Male,Loyal Customer,27.0,Business travel,Business,936.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,3.0,2.0,5.0,16.0,6.0,satisfied,23949
70366,70366.0,Male,Loyal Customer,28.0,Business travel,Business,1452.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,12.0,0.0,satisfied,111482
85689,85689.0,Male,Loyal Customer,9.0,Personal Travel,Eco,785.0,0.0,5.0,0.0,4.0,3.0,0.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,0.0,,satisfied,5411
18526,18526.0,Male,Loyal Customer,39.0,Business travel,Business,2460.0,0.0,1.0,,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,45.0,45.0,satisfied,114427
85618,85618.0,Male,Loyal Customer,15.0,Personal Travel,Eco,209.0,3.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,neutral or dissatisfied,16536
7844,7844.0,Male,Loyal Customer,52.0,Personal Travel,Eco,187.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,0.0,5.0,neutral or dissatisfied,83344
83576,83576.0,Male,Loyal Customer,58.0,Business travel,Business,725.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,39.0,32.0,satisfied,107412
73559,73559.0,Male,Loyal Customer,24.0,Personal Travel,Eco Plus,450.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,neutral or dissatisfied,14625
49076,49076.0,Female,Loyal Customer,20.0,Personal Travel,Eco,200.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,5.0,3.0,1.0,3.0,51.0,48.0,neutral or dissatisfied,57655
49937,49937.0,Male,Loyal Customer,30.0,Personal Travel,Eco,223.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,2.0,49.0,47.0,neutral or dissatisfied,23174
22191,22191.0,Male,Loyal Customer,60.0,Personal Travel,Eco,921.0,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,1.0,0.0,0.0,satisfied,53312
65075,65075.0,Female,Loyal Customer,43.0,Business travel,Business,3967.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,1.0,0.0,satisfied,264
66920,66920.0,Female,disloyal Customer,21.0,Business travel,Eco,325.0,5.0,0.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,0.0,satisfied,116914
7232,7232.0,Male,Loyal Customer,60.0,Business travel,Business,3591.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,97.0,108.0,satisfied,70101
86860,86860.0,Female,Loyal Customer,38.0,Business travel,Business,758.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,,13.0,satisfied,53273
63358,63358.0,Male,Loyal Customer,40.0,Personal Travel,Eco,533.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,111983
69930,69930.0,Female,disloyal Customer,26.0,Business travel,Eco,295.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,neutral or dissatisfied,41097
19725,19725.0,Male,Loyal Customer,19.0,Personal Travel,Eco,2556.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,4.0,1.0,3.0,5.0,neutral or dissatisfied,84544
