age,education,default,housing,loan,contact,duration,campaign,pdays,previous,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,marital_unknown,poutcome_failure,poutcome_nonexistent,poutcome_success
34.0,6,1,1,0,0,99.0,2,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,3,1,1,0,0,748.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59.0,1,0,0,0,0,424.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,5,1,1,1,1,127.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26.0,4,1,1,0,1,251.0,1,1,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
59.0,4,1,1,0,1,247.0,2,1,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
37.0,4,1,0,0,1,148.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4,0,1,0,1,236.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
45.0,4,0,1,0,0,171.0,6,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33.0,4,1,0,0,0,159.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,4,1,0,1,1,304.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,6,1,0,0,1,93.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,6,1,0,0,1,287.0,3,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24.0,6,1,0,0,0,908.0,2,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
36.0,1,1,1,0,0,250.0,8,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51.0,6,1,1,0,0,470.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31.0,4,1,1,0,1,286.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,4,1,1,1,1,68.0,1,1,1,no,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
25.0,3,1,0,0,1,128.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
59.0,5,1,0,0,1,464.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
42.0,3,0,1,0,0,50.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,4,1,0,0,1,15.0,9,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
36.0,3,1,0,0,0,360.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,5,1,0,0,1,68.0,1,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
31.0,1,0,1,0,1,63.0,1,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
43.0,5,1,0,0,1,230.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
56.0,2,1,1,0,1,120.0,4,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
49.0,3,1,1,0,1,364.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51.0,1,1,1,0,0,438.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,4,1,1,0,0,124.0,2,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,4,1,1,0,0,71.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.0,5,1,1,0,1,50.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
52.0,6,0,0,0,1,323.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42.0,4,1,1,0,1,163.0,1,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31.0,3,1,0,1,1,183.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51.0,6,1,0,0,1,142.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
58.0,6,0,0,0,0,25.0,2,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,6,1,1,1,0,108.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0,6,1,1,1,1,249.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,6,1,0,0,0,588.0,3,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51.0,3,0,1,1,1,220.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59.0,6,0,0,0,0,188.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
46.0,2,1,1,1,0,9.0,13,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31.0,3,1,0,0,1,693.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,6,1,1,0,1,201.0,1,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36.0,5,1,1,0,1,92.0,2,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
45.0,1,1,1,1,0,177.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,6,1,1,0,1,376.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,6,1,1,0,1,535.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49.0,3,1,0,0,1,273.0,5,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58.0,5,1,1,0,1,89.0,2,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
39.0,6,1,0,0,0,325.0,1,1,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36.0,4,0,0,0,0,162.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,5,1,0,1,1,133.0,3,1,2,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
63.0,6,1,0,1,1,317.0,1,1,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
40.1498,6,1,1,0,0,295.0,2,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,3,1,0,1,0,54.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
62.0,6,1,0,0,1,182.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
60.0,1,1,0,1,0,141.0,2,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,5,1,1,0,1,384.0,4,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,4,1,0,0,1,154.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59.0,6,0,0,0,0,146.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,6,1,0,0,0,75.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35.0,6,1,0,0,1,169.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
34.0,6,1,1,0,1,174.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,4,1,0,1,1,195.0,2,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39.0,5,1,1,0,1,23.0,5,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31.0,6,1,0,0,0,57.0,4,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40.1498,6,1,0,0,1,191.0,6,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,4,1,0,0,1,1068.0,3,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43.0,4,0,0,0,1,364.0,2,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
40.1498,4,1,1,1,1,111.0,2,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
33.0,6,1,0,0,1,216.0,1,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
56.0,1,1,0,0,0,246.0,3,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
32.0,4,1,0,0,1,174.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31.0,6,0,1,0,1,266.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30.0,6,1,1,0,0,597.0,10,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39.0,6,1,0,0,0,102.0,22,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,5,1,1,0,1,194.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31.0,6,1,1,0,1,87.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48.0,6,0,1,0,0,293.0,2,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26.0,3,0,0,1,0,175.0,14,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29.0,5,1,1,1,1,123.0,1,0,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40.1498,6,1,0,0,1,30.0,7,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,4,1,0,1,1,73.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25.0,4,1,0,0,1,253.0,1,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
48.0,6,1,0,0,1,183.0,4,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
61.0,4,1,1,1,1,386.0,2,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,1,0,0,0,0,100.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,5,0,1,1,1,182.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,6,1,0,0,1,115.0,2,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
29.0,2,1,1,1,1,252.0,5,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44.0,5,1,0,1,0,50.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
39.0,4,1,1,0,0,17.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
48.0,6,1,1,0,1,279.0,1,1,2,yes,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
37.0,6,1,0,0,0,36.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30.0,6,1,0,0,1,155.0,2,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37.0,4,1,1,0,1,56.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,3,1,1,0,1,1020.0,1,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,5,1,1,1,1,261.0,1,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
74.0,1,1,1,0,1,102.0,3,1,2,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34.0,6,1,1,1,1,106.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,4,1,1,0,0,87.0,6,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38.0,3,1,0,0,0,104.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,1,1,1,0,0,287.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,4,1,0,1,0,1297.0,3,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,6,1,0,1,1,79.0,4,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
32.0,1,0,0,0,1,322.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40.1498,3,1,0,1,1,53.0,8,1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
57.0,6,1,1,0,1,203.0,17,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,4,1,1,0,0,238.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,6,1,1,0,1,720.0,1,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36.0,1,0,1,0,0,226.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
41.0,6,1,1,1,0,87.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,4,1,1,1,1,49.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
46.0,3,0,0,0,0,470.0,2,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37.0,5,1,1,0,1,182.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34.0,6,1,1,0,1,217.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30.0,3,1,1,0,0,68.0,9,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,5,1,0,0,1,275.0,1,1,5,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
72.0,6,1,0,0,1,60.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,3,0,1,0,0,109.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,3,0,0,1,0,1259.0,6,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29.0,2,1,0,0,0,27.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.1498,5,0,1,1,0,31.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
37.0,5,0,1,0,0,200.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
29.0,4,1,1,0,1,96.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,3,1,1,0,1,163.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
56.0,1,0,1,0,1,121.0,2,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.0,5,1,0,1,0,63.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36.0,2,1,0,0,1,193.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,6,1,0,0,1,709.0,2,1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,0,0,0,38.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60.0,6,1,0,0,1,93.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,5,0,1,0,1,242.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53.0,6,1,1,0,1,125.0,1,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38.0,5,1,1,0,1,119.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
47.0,6,0,1,1,0,410.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22.0,2,1,1,0,1,88.0,1,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
31.0,4,0,1,0,1,166.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25.0,3,0,1,0,0,283.0,5,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,4,1,1,0,0,169.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
33.0,3,1,0,0,1,296.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,3,1,0,0,1,1065.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,4,1,1,0,1,361.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
46.0,6,1,1,0,1,248.0,1,1,1,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36.0,4,1,0,1,0,514.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
91.0,6,1,0,1,1,223.0,2,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,6,1,1,0,0,251.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
35.0,5,1,1,1,0,427.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
59.0,4,1,0,0,0,143.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22.0,6,1,1,0,1,179.0,2,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.0,6,1,0,1,0,182.0,6,1,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
31.0,4,1,1,0,0,68.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42.0,6,0,0,1,1,428.0,3,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51.0,6,0,0,0,1,60.0,2,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,3,0,1,0,1,77.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,5,1,0,0,1,273.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,3,1,1,0,1,233.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,6,0,1,0,1,111.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,4,1,1,0,1,476.0,4,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47.0,6,0,1,1,1,126.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,6,1,1,0,1,272.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
58.0,4,1,1,0,1,308.0,1,1,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56.0,1,1,1,0,1,337.0,2,0,2,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28.0,3,1,0,0,0,259.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31.0,4,0,0,0,1,68.0,2,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36.0,5,1,1,0,1,126.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
43.0,2,1,0,0,1,150.0,7,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,5,1,1,0,1,93.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31.0,2,1,0,0,0,174.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,1,1,0,0,0,123.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44.0,4,1,0,0,0,75.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31.0,4,1,1,0,1,251.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40.0,3,0,1,1,1,777.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54.0,5,1,1,0,1,182.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36.0,3,1,0,0,1,171.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,1,0,0,0,1,755.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,1,0,1,109.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49.0,6,1,1,1,0,123.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,3,0,0,0,1,92.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50.0,1,1,0,0,1,135.0,4,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40.1498,4,1,0,0,1,244.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33.0,6,1,1,1,1,1024.0,3,1,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35.0,5,1,1,1,0,65.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,3,1,1,1,1,125.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.0,5,0,0,1,0,187.0,4,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
58.0,1,0,1,0,0,50.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,6,1,0,0,1,1206.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,6,1,1,0,1,87.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,1,1,0,0,0,476.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43.0,2,1,1,0,1,391.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43.0,5,1,1,0,0,184.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36.0,3,0,1,0,1,209.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49.0,4,0,1,0,0,166.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28.0,6,1,0,0,1,321.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35.0,6,1,1,0,1,188.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49.0,4,1,1,0,0,25.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29.0,6,1,0,0,1,289.0,2,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32.0,4,1,0,0,1,96.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,4,1,1,0,1,174.0,1,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
53.0,6,1,0,0,1,110.0,1,0,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,6,1,1,0,1,80.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,5,1,0,0,1,234.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,4,1,0,0,1,188.0,1,0,3,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
33.0,1,1,0,0,1,95.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,6,1,0,1,0,71.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45.0,4,1,1,0,1,1092.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,4,1,1,0,1,7.0,5,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34.0,4,1,0,0,1,76.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28.0,4,1,0,0,0,103.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29.0,4,0,1,0,0,74.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.1498,6,1,1,1,0,212.0,3,1,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48.0,6,1,0,1,1,137.0,2,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33.0,4,1,1,0,1,820.0,4,1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
